,path,crop,croplabel
1145,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (24).jpg,banana,9
1146,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (25) - Copy.jpg,banana,9
1147,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (25).jpg,banana,9
1148,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (26) - Copy.jpg,banana,9
1149,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (26).jpg,banana,9
1150,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (27) - Copy.jpg,banana,9
1151,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (27).jpg,banana,9
1152,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (28) - Copy.jpg,banana,9
1153,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (28).jpg,banana,9
1154,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (29) - Copy.jpg,banana,9
1155,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (29).jpg,banana,9
1156,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (30) - Copy.jpg,banana,9
1157,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (30).jpg,banana,9
1158,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (31) - Copy.jpg,banana,9
1159,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (32) - Copy.jpg,banana,9
1160,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (33) - Copy.jpg,banana,9
1161,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (34) - Copy.jpg,banana,9
1162,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (35) - Copy.jpg,banana,9
1163,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (36) - Copy.jpg,banana,9
1164,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (37) - Copy.jpg,banana,9
1165,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (38) - Copy.jpg,banana,9
1166,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (39) - Copy.jpg,banana,9
1167,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (40) - Copy.jpg,banana,9
1168,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (41) - Copy.jpg,banana,9
1169,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (42) - Copy.jpg,banana,9
1170,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (43) - Copy.jpg,banana,9
1171,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (44) - Copy.jpg,banana,9
1172,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (45) - Copy.jpg,banana,9
1173,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (46) - Copy.jpg,banana,9
1174,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (47) - Copy.jpg,banana,9
1175,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (48) - Copy.jpg,banana,9
1176,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (49) - Copy.jpg,banana,9
1177,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (50) - Copy.jpg,banana,9
1178,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (51) - Copy.jpg,banana,9
1179,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (52) - Copy.jpg,banana,9
1180,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (53) - Copy.jpg,banana,9
1181,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (54) - Copy.jpg,banana,9
1182,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (55) - Copy.jpg,banana,9
1183,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (56) - Copy.jpg,banana,9
1184,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (57) - Copy.jpg,banana,9
1185,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (58) - Copy.jpg,banana,9
1186,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (59) - Copy.jpg,banana,9
1187,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (60) - Copy.jpg,banana,9
1188,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (61) - Copy.jpg,banana,9
1189,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (62) - Copy.jpg,banana,9
1190,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (63) - Copy.jpg,banana,9
1191,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (64) - Copy.jpg,banana,9
1192,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (65) - Copy.jpg,banana,9
1193,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (66) - Copy.jpg,banana,9
1194,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (67) - Copy.jpg,banana,9
1195,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (68) - Copy.jpg,banana,9
1196,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (69) - Copy.jpg,banana,9
1197,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (70) - Copy.jpg,banana,9
1198,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (71) - Copy.jpg,banana,9
1199,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (72) - Copy.jpg,banana,9
1200,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (73) - Copy.jpg,banana,9
1201,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (74) - Copy.jpg,banana,9
1202,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (75) - Copy.jpg,banana,9
1203,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (76) - Copy.jpg,banana,9
1204,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (77) - Copy.jpg,banana,9
1205,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (78) - Copy.jpg,banana,9
1206,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (79) - Copy.jpg,banana,9
1207,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (80) - Copy.jpg,banana,9
1208,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (81) - Copy.jpg,banana,9
1209,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (82) - Copy.jpg,banana,9
1210,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (83) - Copy.jpg,banana,9
1211,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (84) - Copy.jpg,banana,9
1212,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\banana\image (85) - Copy.jpg,banana,9
1213,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (1) - Copy.jpeg,cardamom,10
1214,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (1) - Copy.jpg,cardamom,10
1215,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (1).jpeg,cardamom,10
1216,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (1).jpg,cardamom,10
1217,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (2) - Copy.jpeg,cardamom,10
1218,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (2) - Copy.jpg,cardamom,10
1219,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (2).jpeg,cardamom,10
1220,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (2).jpg,cardamom,10
1221,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (3) - Copy.jpeg,cardamom,10
1222,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (3) - Copy.jpg,cardamom,10
1223,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (3).jpeg,cardamom,10
1224,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (3).jpg,cardamom,10
1225,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (4) - Copy.jpeg,cardamom,10
1226,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (4) - Copy.jpg,cardamom,10
1227,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (4).jpeg,cardamom,10
1228,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (4).jpg,cardamom,10
1229,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (5) - Copy.jpeg,cardamom,10
1230,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (5) - Copy.jpg,cardamom,10
1231,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (5).jpeg,cardamom,10
1232,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (5).jpg,cardamom,10
1233,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (6) - Copy.jpeg,cardamom,10
1234,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (6) - Copy.jpg,cardamom,10
1235,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (6).jpeg,cardamom,10
1236,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (6).jpg,cardamom,10
1237,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (7) - Copy.jpeg,cardamom,10
1238,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (7) - Copy.jpg,cardamom,10
1239,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (7).jpeg,cardamom,10
1240,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (7).jpg,cardamom,10
1241,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (8) - Copy.jpeg,cardamom,10
1242,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (8) - Copy.jpg,cardamom,10
1243,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (8).jpeg,cardamom,10
1244,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (8).jpg,cardamom,10
1245,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (9) - Copy.jpeg,cardamom,10
1246,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (9) - Copy.jpg,cardamom,10
1247,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (9).jpeg,cardamom,10
1248,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (10) - Copy.jpeg,cardamom,10
1249,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (10) - Copy.jpg,cardamom,10
1250,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (10).jpeg,cardamom,10
1251,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (11) - Copy.jpeg,cardamom,10
1252,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (11) - Copy.jpg,cardamom,10
1253,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (11).jpeg,cardamom,10
1254,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (12) - Copy.jpeg,cardamom,10
1255,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (12) - Copy.jpg,cardamom,10
1256,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (12).jpeg,cardamom,10
1257,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (13) - Copy.jpeg,cardamom,10
1258,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (13) - Copy.jpg,cardamom,10
1259,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (13).jpeg,cardamom,10
1260,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (14) - Copy.jpeg,cardamom,10
1261,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (14) - Copy.jpg,cardamom,10
1262,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (14).jpeg,cardamom,10
1263,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (15) - Copy.jpeg,cardamom,10
1264,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (15) - Copy.jpg,cardamom,10
1265,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (16) - Copy.jpeg,cardamom,10
1266,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (16) - Copy.jpg,cardamom,10
1267,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (17) - Copy.jpeg,cardamom,10
1268,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (17) - Copy.jpg,cardamom,10
1269,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (18) - Copy.jpeg,cardamom,10
1270,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (18) - Copy.jpg,cardamom,10
1271,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (19) - Copy.jpeg,cardamom,10
1272,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (19) - Copy.jpg,cardamom,10
1273,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (20) - Copy.jpeg,cardamom,10
1274,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (20) - Copy.jpg,cardamom,10
1275,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (21) - Copy.jpeg,cardamom,10
1276,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (21) - Copy.jpg,cardamom,10
1277,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (22) - Copy.jpeg,cardamom,10
1278,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (22) - Copy.jpg,cardamom,10
1279,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (23) - Copy.jpeg,cardamom,10
1280,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (23) - Copy.jpg,cardamom,10
1281,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (24) - Copy.jpeg,cardamom,10
1282,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (24) - Copy.jpg,cardamom,10
1283,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (25) - Copy.jpeg,cardamom,10
1284,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (26) - Copy.jpeg,cardamom,10
1285,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (27) - Copy.jpeg,cardamom,10
1286,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (28) - Copy.jpeg,cardamom,10
1287,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (29) - Copy.jpeg,cardamom,10
1288,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (30) - Copy.jpeg,cardamom,10
1289,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (31) - Copy.jpeg,cardamom,10
1290,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (32) - Copy.jpeg,cardamom,10
1291,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (33) - Copy.jpeg,cardamom,10
1292,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (34) - Copy.jpeg,cardamom,10
1293,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (35) - Copy.jpeg,cardamom,10
1294,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (36) - Copy.jpeg,cardamom,10
1295,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (37) - Copy.jpeg,cardamom,10
1296,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (38) - Copy.jpeg,cardamom,10
1297,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (39) - Copy.jpeg,cardamom,10
1298,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (40) - Copy.jpeg,cardamom,10
1299,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (41) - Copy.jpeg,cardamom,10
1300,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\cardamom\image (42) - Copy.jpeg,cardamom,10
1301,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image15 - Copy - Copy.jpeg,Cherry,0
1302,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image15 - Copy (2).jpeg,Cherry,0
1303,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image15 - Copy.jpeg,Cherry,0
1304,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image15.jpeg,Cherry,0
1305,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image16 - Copy - Copy.jpeg,Cherry,0
1306,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image16 - Copy (2).jpeg,Cherry,0
1307,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image16 - Copy.jpeg,Cherry,0
1308,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image16.jpeg,Cherry,0
1309,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image17 - Copy - Copy.jpeg,Cherry,0
1310,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image17 - Copy (2).jpeg,Cherry,0
1311,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image17 - Copy.jpeg,Cherry,0
1312,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image17.jpeg,Cherry,0
1313,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image18 - Copy - Copy.jpeg,Cherry,0
1314,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image18 - Copy (2).jpeg,Cherry,0
1315,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image18 - Copy.jpeg,Cherry,0
1316,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image18.jpeg,Cherry,0
1317,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image20 - Copy - Copy.jpeg,Cherry,0
1318,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image20 - Copy (2).jpeg,Cherry,0
1319,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image20 - Copy.jpeg,Cherry,0
1320,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image20.jpeg,Cherry,0
1321,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image21 - Copy - Copy.jpeg,Cherry,0
1322,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image21 - Copy (2).jpeg,Cherry,0
1323,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image21 - Copy.jpeg,Cherry,0
1324,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image21.jpeg,Cherry,0
1325,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image22 - Copy - Copy.jpeg,Cherry,0
1326,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image22 - Copy (2).jpeg,Cherry,0
1327,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image22 - Copy.jpeg,Cherry,0
1328,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image22.jpeg,Cherry,0
1329,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image24 - Copy - Copy.jpeg,Cherry,0
1330,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image24 - Copy (2).jpeg,Cherry,0
1331,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image24 - Copy.jpeg,Cherry,0
1332,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image24.jpeg,Cherry,0
1333,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image25 - Copy - Copy.jpeg,Cherry,0
1334,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image25 - Copy (2).jpeg,Cherry,0
1335,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image25 - Copy.jpeg,Cherry,0
1336,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image25.jpeg,Cherry,0
1337,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image27 - Copy - Copy.jpeg,Cherry,0
1338,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image27 - Copy (2).jpeg,Cherry,0
1339,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image27 - Copy.jpeg,Cherry,0
1340,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image27.jpeg,Cherry,0
1341,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image28 - Copy - Copy.jpeg,Cherry,0
1342,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image28 - Copy (2).jpeg,Cherry,0
1343,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image28 - Copy.jpeg,Cherry,0
1344,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image28.jpeg,Cherry,0
1345,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image29 - Copy - Copy.jpeg,Cherry,0
1346,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image29 - Copy (2).jpeg,Cherry,0
1347,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image29 - Copy.jpeg,Cherry,0
1348,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image29.jpeg,Cherry,0
1349,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image30 - Copy - Copy.jpeg,Cherry,0
1350,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image30 - Copy (2).jpeg,Cherry,0
1351,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image30 - Copy.jpeg,Cherry,0
1352,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image30.jpeg,Cherry,0
1353,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image31 - Copy.jpeg,Cherry,0
1354,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\image31.jpeg,Cherry,0
1355,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\images3 - Copy - Copy.jpg,Cherry,0
1356,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\images3 - Copy (2).jpg,Cherry,0
1357,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\images3 - Copy.jpg,Cherry,0
1358,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\images3.jpg,Cherry,0
1359,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\images4 - Copy - Copy.jpg,Cherry,0
1360,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\images4 - Copy (2).jpg,Cherry,0
1361,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\images4 - Copy.jpg,Cherry,0
1362,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\images4.jpg,Cherry,0
1363,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\images8 - Copy - Copy.jpg,Cherry,0
1364,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\images8 - Copy (2).jpg,Cherry,0
1365,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\images8 - Copy.jpg,Cherry,0
1366,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\images8.jpg,Cherry,0
1367,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\images9 - Copy - Copy.jpg,Cherry,0
1368,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\images9 - Copy (2).jpg,Cherry,0
1369,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\images9 - Copy.jpg,Cherry,0
1370,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\images9.jpg,Cherry,0
1371,C:\Users\m sai krishna\Desktop\final code\Crop-images-classfication-main\train\Cherry\images11 - Copy - Copy.jpg,Cherry,0
